feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,score
8.1,0.29,0.49,7.1,0.95,0.042,22,124,44,0.9944,3.14,78,0.41,10.8,6
6.8,0.22,0.49,0.9,0.85,0.052,26,128,37,0.991,3.25,40,0.35,11.4,6
7.2,0.22,0.49,1,0.7,0.045,34,140,29,0.99,3.05,90,0.34,12.7,6
7.4,0.25,0.49,1.1,1,0.042,35,156,21,0.9917,3.13,38,0.55,11.3,5
8.2,0.18,0.49,1.1,0.65,0.033,28,81,34,0.9923,3,13,0.68,10.4,7
6.1,0.22,0.49,1.5,0.85,0.051,18,87,30,0.9928,3.3,17,0.46,9.6,5
7,0.39,0.24,1,0.7,0.048,8,119,50,0.9923,3,55,0.31,10.1,4
6.1,0.22,0.49,1.5,1,0.051,18,87,21,0.9928,3.3,37,0.46,9.6,5
6.5,0.36,0.49,2.9,0.95,0.03,16,94,28,0.9902,3.1,31,0.49,12.1,7
7.1,0.29,0.49,1.2,0.5,0.031,32,99,25,0.9893,3.07,93,0.33,12.2,6
7.4,0.25,0.49,1.1,1,0.042,35,156,14,0.9917,3.13,45,0.55,11.3,5
6.9,0.23,0.24,14.2,0.6,0.053,19,94,46,0.9982,3.17,59,0.5,9.6,5
8.5,0.56,0.74,17.85,0.75,0.051,51,243,24,1.0005,2.99,1,0.7,9.2,5
8.2,0.18,0.49,1.1,0.5,0.033,28,81,15,0.9923,3,5,0.68,10.4,7
6.3,0.23,0.49,7.1,0.95,0.05,67,210,29,0.9951,3.23,95,0.34,9.5,5
6.1,NA,0.49,7.6,0.65,0.052,67,226,14,0.9956,3.16,37,0.47,8.9,5
7.2,0.26,0.74,13.6,0.8,0.05,56,162,50,0.998,3.03,78,0.44,8.8,5
7.2,0.31,0.24,1.4,0.85,0.057,17,117,12,0.9928,3.16,10,0.35,10.5,5
8,0.25,0.49,1.2,0.7,0.061,27,117,27,0.9938,3.08,86,0.34,9.4,5
7,0.18,0.49,5.3,0.65,0.04,34,125,36,0.9914,3.24,89,0.4,12.2,6
7.8,0.43,0.49,13,0.95,0.033,37,158,16,0.9955,3.14,33,0.35,11.3,6
8.3,0.2,0.74,4.45,0.8,0.044,33,130,15,0.9924,3.25,19,0.42,12.2,6
6.3,0.27,0.49,1.2,0.8,0.063,35,92,50,0.9911,3.38,52,0.42,12.2,6
7.4,0.16,0.49,1.2,0.95,0.055,18,150,19,0.9917,3.23,39,0.47,11.2,6
7.4,0.16,0.49,1.2,0.95,0.055,18,150,43,0.9917,3.23,90,0.47,11.2,6
6.9,0.19,0.49,6.6,0.85,0.036,49,172,16,0.9932,3.2,79,0.27,11.5,6
7.8,0.43,0.49,13,0.75,0.033,37,158,39,0.9955,3.14,99,0.35,11.3,6
7.2,0.4,0.49,1.1,0.85,0.048,11,138,24,0.9929,3.01,68,0.42,9.3,5
7.8,0.43,0.49,13,1,0.033,37,158,27,0.9955,3.14,28,0.35,11.3,6
7.6,0.52,0.49,14,0.55,0.034,37,156,33,0.9958,3.14,29,0.38,11.8,7
8.3,0.21,0.49,19.8,0.65,0.054,50,231,11,1.0012,2.99,7,0.54,9.2,5
6.9,0.34,0.74,11.2,0.6,0.069,44,150,29,0.9968,3,83,0.81,9.2,5
6.3,0.27,0.49,1.2,0.5,0.063,35,92,31,0.9911,3.38,36,0.42,12.2,6
8.3,0.2,0.74,4.45,0.85,0.044,33,130,37,0.9924,3.25,36,0.42,12.2,6
7.1,0.22,0.74,2.7,0.6,0.044,42,144,32,0.991,3.31,60,0.41,12.2,6
7.9,0.11,0.49,4.5,0.7,0.048,27,133,45,0.9946,3.24,11,0.42,10.6,6
8.5,0.17,0.74,3.6,0.9,0.05,29,128,31,0.9928,3.28,45,0.4,12.4,6
6.4,0.145,0.49,5.4,0.6,0.048,54,164,33,0.9946,3.56,73,0.44,10.8,6
7.4,0.16,0.49,1.2,1,0.055,18,150,21,0.9917,3.23,58,0.47,11.2,6
8.3,0.19,0.49,1.2,0.95,0.051,11,137,20,0.9918,3.06,51,0.46,11,6
8,0.44,0.49,9.1,0.75,0.031,46,151,40,0.9926,3.16,98,0.27,12.7,8
7,0.2,0.74,0.8,0.85,0.044,19,163,20,0.9931,3.46,95,0.53,10.2,5
6.9,0.19,0.49,6.6,0.7,0.036,49,172,37,0.9932,3.2,49,0.27,11.5,6
7.1,0.25,0.49,3,0.9,0.03,30,96,48,0.9903,3.13,65,0.39,12.3,7
6.5,0.24,0.24,1.6,0.7,0.046,15,60,38,0.9928,3.19,27,0.39,9.8,5
7.2,0.4,0.49,1.1,0.95,0.048,11,138,19,0.9929,3.01,35,0.42,9.3,5
7.6,0.52,0.49,14,0.7,0.034,37,156,30,0.9958,3.14,4,0.38,11.8,7
7.8,0.43,0.49,13,0.85,0.033,37,158,20,0.9955,3.14,71,0.35,11.3,6
7.8,0.21,0.49,1.35,0.65,0.052,6,48,49,0.9911,3.15,46,0.28,11.4,5
7,0.2,0.49,5.9,1,0.038,39,128,30,0.9938,3.21,50,0.48,10.8,6
6.9,0.25,0.24,3.6,0.5,0.057,13,85,43,0.9942,2.99,99,0.48,9.5,4
7.2,0.08,0.49,1.3,0.85,0.05,18,148,47,0.9945,3.46,15,0.44,10.2,6
7.1,NA,0.49,8.7,0.8,0.028,40,184,12,0.9962,3.22,34,0.36,10.7,5
7.6,0.51,0.24,1.2,0.9,0.04,10,104,27,0.992,3.05,35,0.29,10.8,6
7.9,0.22,0.24,4.6,0.55,0.044,39,159,50,0.9927,2.99,49,0.28,11.5,6
7.7,0.16,0.49,2,0.9,0.056,20,124,50,0.9948,3.32,62,0.49,10.7,6
7.2,0.08,0.49,1.3,0.55,0.05,18,148,23,0.9945,3.46,84,0.44,10.2,6
6.6,0.25,0.24,1.7,0.8,0.048,26,124,36,0.9942,3.37,69,0.6,10.1,6
6.7,0.16,0.49,2.4,0.7,0.046,57,187,10,0.9952,3.62,23,0.81,10.4,6
6.9,0.25,0.24,3.6,0.95,0.057,13,85,10,0.9942,2.99,70,0.48,9.5,4
7.5,0.32,0.24,4.6,0.85,0.053,8,134,32,0.9958,3.14,85,0.5,9.1,3
7.4,0.28,0.49,1.5,0.95,0.034,20,126,43,0.9918,2.98,28,0.39,10.6,6
6.2,0.15,0.49,0.9,0.85,0.033,17,51,19,0.9932,3.3,52,0.7,9.4,6
6.7,0.25,0.74,19.4,0.6,0.054,44,169,46,1.0004,3.51,41,0.45,9.8,6
6.5,0.26,0.74,13.3,0.55,0.044,68,224,17,0.9972,3.18,79,0.54,9.5,6
7.9,0.16,0.74,17.85,0.7,0.037,52,187,45,0.9998,2.99,68,0.41,9.3,5
5.6,0.185,0.49,1.1,0.95,0.03,28,117,35,0.9918,3.55,14,0.45,10.3,6
7.5,0.2,0.49,1.3,1,0.031,8,97,30,0.9918,3.06,91,0.62,11.1,5
8,0.3,0.49,9.4,0.85,0.046,47,188,40,0.9964,3.14,82,0.48,10,5
8,0.34,0.49,9,0.85,0.033,39,180,32,0.9936,3.13,28,0.38,12.3,8
7.7,0.35,0.49,8.65,0.85,0.033,42,186,16,0.9931,3.14,69,0.38,12.4,8
7.6,0.29,0.49,9.6,0.9,0.03,45,197,13,0.9938,3.13,85,0.38,12.3,7
6.7,0.62,0.24,1.1,1,0.039,6,62,22,0.9934,3.41,87,0.32,10.4,5
6.8,0.27,0.49,1.2,0.5,0.044,35,126,22,0.99,3.13,7,0.48,12.1,7
7.7,0.27,0.49,1.8,0.75,0.041,23,86,25,0.9914,3.16,12,0.42,12.5,6
6.7,0.51,0.24,2.1,0.8,0.043,14,155,40,0.9904,3.22,86,0.6,13,6
7.4,0.19,0.49,9.3,0.9,0.03,26,132,14,0.994,2.99,13,0.32,11,7
8.3,0.2,0.49,1.7,0.75,0.04,34,169,12,0.9938,3.05,24,0.37,10.1,5
6.6,0.3,0.24,1.2,0.9,0.034,17,121,44,0.9933,3.13,20,0.36,9.2,5
6.8,0.36,0.24,4.6,0.8,0.039,24,124,47,0.9909,3.27,29,0.34,12.6,7
7,0.17,0.74,12.8,0.7,0.045,24,126,15,0.9942,3.26,84,0.38,12.2,8
9.2,0.18,0.49,1.5,0.65,0.041,39,130,23,0.9945,3.04,62,0.49,9.8,7
8.1,0.2,0.49,8.1,0.9,0.051,51,205,41,0.9954,3.1,85,0.52,11,6
7.8,0.26,0.74,7.5,0.85,0.044,59,160,29,0.996,3.22,49,0.64,10,6
6.8,0.21,0.49,14.5,0.55,0.06,50,170,39,0.9991,3.55,72,0.44,9.8,6
7.9,0.2,0.49,1.6,0.95,0.053,15,144,15,0.993,3.16,22,0.47,10.5,5
8,0.18,0.49,1.8,0.8,0.061,10,145,17,0.9942,3.23,63,0.48,10,5
8.8,0.23,0.74,3.2,0.9,0.042,15,126,14,0.9934,3.02,49,0.51,11.2,6
7.3,0.22,0.49,9.4,0.85,0.034,29,134,30,0.9939,2.99,12,0.32,11,7
7.3,0.22,0.49,9.9,1,0.031,48,161,44,0.9937,3.01,51,0.28,11.2,6
7.4,0.19,0.49,9.3,0.6,0.03,26,132,12,0.994,2.99,3,0.32,11,7
7.3,0.155,0.49,1.3,0.75,0.039,34,136,37,0.9926,3.14,88,0.77,10.5,6
8.2,0.22,0.49,9.6,0.8,0.037,53,154,39,0.9951,3.02,19,0.33,10.6,6
8.2,0.24,0.49,9.3,0.95,0.038,52,163,42,0.9952,3.02,13,0.33,10.6,6
8.4,0.23,0.49,7.8,1,0.035,22,95,23,0.9935,3.04,67,0.34,12,6
8.3,0.2,0.49,1.7,0.5,0.04,34,169,17,0.9938,3.05,67,0.37,10.1,5
8.3,0.2,0.49,1.7,0.7,0.038,38,167,23,0.9939,3.05,95,0.37,10.1,6
6.6,0.3,0.24,1.2,0.75,0.034,17,121,43,0.9933,3.13,36,0.36,9.2,5
6.9,0.21,0.49,1.4,0.95,0.041,15,164,16,0.9927,3.25,57,0.63,11,5
8,0.25,0.49,9,0.5,0.044,31,185,47,0.998,3.34,43,0.49,10,6
6.6,0.21,0.49,18.15,1,0.042,41,158,45,0.9997,3.28,76,0.39,8.7,6
7.2,0.27,0.74,12.5,0.55,0.037,47,156,26,0.9981,3.04,37,0.44,8.7,5
14.2,0.27,0.49,1.1,0.95,0.037,33,156,16,0.992,3.15,80,0.54,11.1,6
7.9,0.28,0.49,7.7,0.55,0.045,48,195,19,0.9954,3.04,37,0.55,11,6
7.4,0.27,0.49,1.1,0.6,0.037,33,156,42,0.992,3.15,5,0.54,11.1,6
6.6,0.21,0.49,18.15,0.8,0.042,41,158,45,0.9997,3.28,79,0.39,8.7,6
7.2,0.27,0.74,12.5,0.6,0.037,47,156,46,0.9981,3.04,50,0.44,8.7,5
8.1,0.3,0.49,8.1,0.75,0.037,26,174,38,0.9943,3.1,63,0.3,11.2,7
7.5,0.23,0.49,7.7,0.65,0.049,61,209,35,0.9941,3.14,35,0.3,11.1,7
7.3,0.26,0.49,5,0.55,0.028,32,107,17,0.9936,3.24,76,0.54,10.8,6
7.1,0.18,0.74,15.6,0.6,0.044,44,176,25,0.9996,3.38,87,0.67,9,6
8.5,0.15,0.49,1.5,0.9,0.031,17,122,26,0.9932,3.03,62,0.4,10.3,6
8.9,0.13,0.49,1,0.5,0.028,6,24,16,0.9926,2.91,77,0.32,9.9,5
8.1,0.28,0.49,1,0.7,0.04,32,148,15,0.9936,3.13,45,0.41,10,6
6,0.17,0.49,1,0.6,0.034,26,106,31,0.992,3.21,61,0.42,9.8,6
7.3,0.26,0.49,5,0.65,0.028,32,107,43,0.9936,3.24,23,0.54,10.8,6
7.1,0.18,0.74,15.6,1,0.044,44,176,32,0.9996,3.38,80,0.67,9,6
7.1,0.53,0.24,0.8,0.55,0.029,29,86,28,0.993,3.16,5,0.32,9.1,4
7.2,0.16,0.49,1.3,0.6,0.037,27,104,39,0.9924,3.23,78,0.57,10.6,6
7.3,0.14,0.49,1.1,0.95,0.038,28,99,50,0.9928,3.2,13,0.72,10.6,6
8.9,0.13,0.49,1,0.8,0.028,6,24,43,0.9926,2.91,44,0.32,9.9,5
7.9,0.12,0.49,5.2,0.9,0.049,33,152,31,0.9952,3.18,64,0.47,10.6,6
6.7,0.29,0.49,4.7,1,0.034,35,156,49,0.9945,3.13,12,0.45,9.9,6
6.7,0.3,0.49,4.8,0.7,0.034,36,158,19,0.9945,3.12,35,0.45,9.9,6
7.1,0.36,0.24,1.8,0.85,0.025,32,102,13,0.9903,3.34,69,0.59,12.8,6
8.5,0.15,0.49,1.5,0.6,0.031,17,122,20,0.9932,3.03,86,0.4,10.3,6
7.9,0.18,0.49,5.2,0.7,0.051,36,157,19,0.9953,3.18,71,0.48,10.6,6
6.6,0.19,0.99,1.2,0.9,0.122,45,129,38,0.9936,3.09,100,0.31,8.7,6
7.3,0.21,0.49,1.8,0.7,0.038,44,152,45,0.9912,3.32,31,0.44,12.6,7
6.9,0.3,0.49,7.6,0.95,0.057,25,156,11,0.9962,3.43,63,0.63,11,7
7.9,0.42,0.49,8.2,0.6,0.056,32,164,45,0.9965,3.29,22,0.6,11.2,7
6.9,0.24,0.49,1.3,0.5,0.032,35,148,37,0.9932,3.45,49,0.57,10.7,7
7.6,0.23,0.49,10,0.7,0.036,45,182,39,0.9967,3.08,83,0.58,9.6,6
7.9,0.18,0.49,5.2,0.95,0.051,36,157,31,0.9953,3.18,26,0.48,10.6,6
6.2,0.43,0.49,6.4,0.85,0.045,12,115,13,0.9963,3.27,75,0.57,9,4
8.8,0.35,0.49,1,0.55,0.036,14,56,10,0.992,2.96,28,0.33,10.5,4
7.8,0.3,0.74,1.8,0.6,0.033,33,156,32,0.991,3.29,0,0.52,12.8,6
9.1,0.28,0.49,2,0.55,0.059,10,112,18,0.9958,3.15,100,0.46,10.1,5
7.1,0.34,0.49,1.5,0.95,0.027,26,126,40,0.99,3.3,18,0.33,12.2,7
7.8,0.3,0.74,1.8,0.8,0.033,33,156,44,0.991,3.29,69,0.52,12.8,6
9.1,0.28,0.49,2,0.65,0.059,10,112,41,0.9958,3.15,26,0.46,10.1,5
8.5,0.19,0.49,3.5,0.95,0.044,29,117,21,0.9938,3.14,94,0.51,10.1,6
7.6,0.18,0.49,18.05,0.55,0.046,36,158,38,0.9996,3.06,95,0.41,9.2,5
7.5,0.19,0.49,1.8,0.6,0.055,19,110,27,0.9946,3.33,12,0.44,9.9,5
7.4,0.3,0.49,8.2,1,0.055,49,188,37,0.9974,3.52,23,0.58,9.7,6
6.7,0.3,0.74,5,0.95,0.038,35,157,21,0.9945,3.21,16,0.46,9.9,5
6.6,0.3,0.74,4.6,0.95,0.041,36,159,25,0.9946,3.21,74,0.45,9.9,5
7.4,0.3,0.49,8.2,0.6,0.055,49,188,45,0.9974,3.52,44,0.58,9.7,6
6.9,0.22,0.49,7,0.5,0.063,50,168,39,0.9957,3.54,39,0.5,10.3,6
7.8,0.26,0.49,3.1,0.75,0.045,21,116,18,0.9931,3.16,43,0.35,10.3,5
8.5,0.17,0.49,8.8,0.65,0.048,23,108,44,0.9947,2.88,50,0.34,10.5,4
6.8,0.17,0.74,2.4,0.75,0.053,61,182,31,0.9953,3.63,65,0.76,10.5,6
6.2,0.27,0.49,1.4,0.5,0.05,20,74,30,0.9931,3.32,27,0.44,9.8,6
7.1,0.64,0.49,1.8,0.9,0.05,17,128,12,0.9946,3.31,63,0.58,10.6,4
6.4,0.18,0.74,11.9,0.85,0.046,54,168,14,0.9978,3.58,41,0.68,10.1,5
7.6,0.31,0.49,13.4,0.5,0.062,50,191,45,0.9989,3.22,50,0.53,9,4
9.8,0.31,0.49,15.4,0.65,0.046,13,119,35,1.0004,3.18,44,0.45,9.5,5
9,0.3,0.49,7.2,0.85,0.039,32,84,23,0.9938,2.94,71,0.32,11.5,6
8.4,0.24,0.49,7.4,0.75,0.039,46,108,13,0.9934,3.03,11,0.33,11.9,7
6.4,0.18,0.74,11.9,0.85,0.046,54,168,33,0.9978,3.58,62,0.68,10.1,5
6.4,0.25,0.74,7.8,1,0.045,52,209,14,0.9956,3.21,88,0.42,9.2,6
7.3,0.3,0.74,13.5,0.55,0.039,46,165,36,0.9982,3.02,10,0.4,8.7,5
9.3,0.31,0.49,1.3,0.65,0.042,34,147,29,0.9948,3.11,10,0.46,9.8,5
6.4,0.25,0.74,7.8,0.9,0.045,52,209,40,0.9956,3.21,17,0.42,9.2,6
7.3,0.3,0.74,13.5,0.9,0.039,46,165,44,0.9982,3.02,6,0.4,8.7,5
7,0.27,0.74,1.5,0.75,0.036,27,122,11,0.9926,3.35,10,0.48,11.2,6
7.9,0.14,0.74,1.2,1,0.028,30,165,15,0.991,3.08,40,0.82,12.3,6
6.4,0.12,0.49,6.4,0.5,0.042,49,161,40,0.9945,3.34,92,0.44,10.4,6
6.8,0.21,0.74,1.2,1,0.047,25,111,47,0.9916,3.13,73,0.41,10.7,6
8.6,0.16,0.49,7.3,0.85,0.043,9,63,20,0.9953,3.13,98,0.59,10.5,6
7,0.29,0.49,3.8,0.9,0.047,37,136,11,0.9938,2.95,0,0.4,9.4,6
6.4,0.27,0.49,7.3,0.95,0.046,53,206,50,0.9956,3.24,48,0.43,9.2,6
6.6,0.55,0.01,2.7,0.55,0.034,56,122,37,0.9906,3.15,25,0.3,11.9,5
6.4,0.27,0.49,7.3,0.7,0.046,53,206,44,0.9956,3.24,77,0.43,9.2,6
6.3,0.24,0.74,1.4,0.7,0.172,24,108,23,0.9932,3.27,76,0.39,9.9,6
6.7,0.33,0.49,1.6,0.6,0.167,20,94,26,0.9914,3.11,91,0.5,11.4,6
7,0.29,0.49,3.8,0.85,0.047,37,136,22,0.9938,2.95,32,0.4,9.4,6
8.2,0.34,0.49,8,0.75,0.046,55,223,29,0.996,3.08,98,0.52,10.7,6
5.6,0.39,0.24,4.7,0.6,0.034,27,77,11,0.9906,3.28,48,0.36,12.7,5
5.6,0.41,0.24,1.9,0.55,0.034,10,53,10,0.98815,3.32,13,0.5,13.5,7
6.7,0.41,0.01,2.8,0.8,0.048,39,137,25,0.9942,3.24,4,0.35,9.5,5
7.1,0.26,0.49,2.2,0.9,0.032,31,113,33,0.9903,3.37,93,0.42,12.9,9
7.5,0.32,0.49,1.7,1,0.031,44,109,19,0.9906,3.07,7,0.46,12.5,6
5.8,0.19,0.49,4.9,0.65,0.04,44,118,25,0.9935,3.34,66,0.38,9.5,7
6.9,0.27,0.49,23.5,0.7,0.057,59,235,46,1.0024,2.98,6,0.47,8.6,5
8.1,0.2,0.49,11.8,0.5,0.048,46,212,43,0.9968,3.09,23,0.46,10,7
7.5,0.32,0.49,1.7,0.5,0.031,44,109,25,0.9906,3.07,71,0.46,12.5,6
8.2,0.26,0.49,5.2,1,0.04,19,100,33,0.9941,3.12,38,NA,10.1,6
7.8,0.26,0.49,3.2,0.55,0.027,28,87,29,0.9919,3.03,61,0.32,11.3,7
8,0.14,0.49,1.5,0.5,0.035,42,120,46,0.9928,3.26,34,0.4,10.6,7
8,0.29,0.49,11.7,0.8,0.035,40,131,38,0.9958,3.14,11,0.34,10.8,5
7.5,0.19,0.49,1.6,0.6,0.047,42,140,33,0.9932,3.4,79,0.47,10.7,6
6.9,0.34,0.49,7.3,1,0.045,61,206,21,0.9957,3.09,82,0.4,9,6
6.2,0.2,0.49,1.6,0.8,0.065,17,143,15,0.9937,3.22,31,0.52,9.2,6
6.4,0.37,0.49,13.3,0.85,0.045,53,243,39,0.9982,3.14,5,0.48,8.5,6
6.2,0.22,0.49,6,0.75,0.029,31,128,42,0.9928,3.41,96,0.36,11.3,8
7.8,0.26,0.49,3.2,0.95,0.027,28,87,20,0.9919,3.03,28,0.32,11.3,7
8.9,0.32,0.49,1.6,0.6,0.05,17,131,41,0.9956,3.13,26,0.34,9.4,5
6.5,0.44,0.49,7.7,0.65,0.045,16,169,32,0.9957,3.11,6,0.37,8.7,6
7,0.14,0.49,5.9,1,0.053,22,118,43,0.9954,3.36,70,0.36,9.4,6
9,0.17,0.49,1,0.8,0.039,46,131,14,0.993,3.09,77,0.51,10.5,7
6.4,0.26,0.49,6.4,0.9,0.037,37,161,40,0.9954,3.38,14,0.53,9.7,6
9,0.22,0.49,10.4,0.75,0.048,52,195,12,0.9987,3.31,25,0.44,10.2,6
8.9,0.32,0.49,1.6,0.65,0.05,17,131,44,0.9956,3.13,91,0.34,9.4,5
8.2,0.2,0.49,3.5,0.8,0.057,14,108,16,0.9928,3.19,92,0.35,11.5,6
7.8,0.15,0.24,7.7,1,0.047,21,98,10,0.9951,2.94,62,0.31,9.6,6
6.9,0.25,0.24,1.8,0.55,0.053,6,121,15,0.993,3.23,0,0.7,11.4,5
8.2,0.2,0.49,3.5,0.9,0.057,14,108,30,0.9928,3.19,57,0.35,11.5,6
7.1,0.28,0.49,6.5,1,0.041,28,111,35,0.9926,3.41,58,0.58,12.2,8
7.4,0.19,0.49,6.7,0.5,0.037,15,110,41,0.9938,3.2,5,0.38,11,7
8.3,0.25,0.49,16.8,0.7,0.048,50,228,28,1.0001,3.03,87,0.52,9.2,6
7.5,0.14,0.74,1.6,0.85,0.035,21,126,25,0.9933,3.26,90,0.45,10.2,6
7.8,0.49,0.49,7,0.65,0.043,29,149,16,0.9952,3.21,40,0.33,10,5
8.1,0.12,0.49,1.2,0.65,0.042,43,160,43,0.9934,3.13,22,0.48,9.7,6
7.6,0.47,0.49,13,0.85,0.239,42,220,44,0.9988,2.96,39,0.51,9.2,5
7.9,0.22,0.49,3.8,0.55,0.042,26,105,37,0.993,3.1,50,0.39,10.5,5
7.8,0.49,0.49,7,0.9,0.043,29,149,12,0.9952,3.21,93,0.33,10,5
6.4,0.22,0.49,7.5,1,0.054,42,151,12,0.9948,3.27,36,0.52,10.1,6
7.3,0.19,0.49,15.55,0.65,0.058,50,134,25,0.9998,3.42,93,0.36,9.1,7
8.1,0.3,0.49,12.3,0.8,0.049,50,144,10,0.9971,3.09,98,0.57,10.2,7
7.3,0.19,0.49,15.55,0.75,0.058,50,134,15,0.9998,3.42,74,0.36,9.1,7
7.5,0.24,0.49,9.4,0.65,0.048,50,149,35,0.9962,3.17,71,0.59,10.5,7
6.4,0.22,0.49,7.5,0.8,0.054,42,151,48,0.9948,3.27,43,0.52,10.1,6
7.8,0.21,0.49,1.2,0.75,0.036,20,99,15,0.99,3.05,79,0.28,12.1,7
7.1,0.3,0.49,1.6,0.65,0.045,31,100,46,0.9942,3.4,18,0.59,10.2,5
6.9,0.26,0.49,1.6,0.7,0.058,39,166,19,0.9965,3.65,88,0.52,9.4,4
7.6,0.31,0.49,3.95,0.95,0.044,27,131,45,0.9912,3.08,90,0.67,12.8,7
6.4,0.42,0.74,12.8,0.6,0.076,48,209,43,0.9978,3.12,3,0.58,9,6
8.2,0.29,0.49,1,0.95,0.044,29,118,39,0.9928,3.24,24,0.36,10.9,4
7.9,0.33,0.28,31.6,0.9,0.053,35,176,49,1.0103,3.15,45,0.38,8.8,6
6.6,0.46,0.49,7.4,0.6,0.052,19,184,25,0.9956,3.11,7,0.38,9,5
7.8,0.28,0.49,1.3,0.75,0.046,27,142,11,0.9936,3.09,91,0.59,10.2,5
5.8,0.15,0.49,1.1,0.85,0.048,21,98,31,0.9929,3.19,5,0.48,9.2,5
7.8,0.4,0.49,7.8,0.7,0.06,34,162,45,0.9966,3.26,62,0.58,11.3,6
6.6,0.31,0.49,7.7,0.9,0.05,52,220,33,0.9964,3.12,58,0.45,8.8,5
6.6,0.325,0.49,7.7,0.95,0.049,53,217,36,0.996,3.16,9,0.4,9.3,5
6.6,0.27,0.49,7.8,1,0.049,62,217,47,0.9959,3.17,90,0.45,9.4,6
6.7,0.26,0.49,8.3,0.95,0.047,54,191,20,0.9954,3.23,19,0.4,10.3,6
6.7,0.21,0.49,1.4,0.95,0.047,30,114,32,0.9914,2.92,61,0.42,10.8,7
7.9,0.33,0.28,31.6,0.9,0.053,35,176,23,1.0103,3.15,84,0.38,8.8,6
8.1,0.28,0.46,15.4,0.95,0.059,32,177,46,1.0004,3.27,83,0.58,9,4
6.5,0.13,0.37,1,0.7,0.036,48,114,43,0.9911,3.41,93,0.51,11.5,8
7.8,0.445,0.56,1,1,0.04,8,84,47,0.9938,3.25,34,0.43,10.8,5
8.8,0.39,0.34,5.9,0.85,0.055,33,128,34,0.9927,2.95,3,0.51,11.8,6
7.9,0.18,0.33,1.2,0.5,0.033,20,72,23,0.9922,3.12,94,0.38,10.5,7
7.1,0.31,0.38,1.2,0.75,0.036,10,124,27,0.9924,3.14,38,0.44,9.9,6
7.8,0.24,0.18,6.7,0.6,0.046,33,160,24,0.9963,3.2,43,0.56,9.8,6
7,0.35,0.3,6.5,0.7,0.028,27,87,38,0.9936,3.4,76,0.42,11.4,7
6.6,0.26,0.31,4.8,0.5,0.138,41,168,24,0.9951,3.2,89,0.38,9.3,5
6.6,0.27,0.31,5.3,0.75,0.137,35,163,36,0.9951,3.2,9,0.38,9.3,5
6.8,0.22,0.29,8.9,1,0.046,82,188,40,0.9955,3.3,90,0.44,10.3,6
6.2,0.27,0.32,8.8,0.7,0.047,65,224,27,0.9961,3.17,1,0.47,8.9,5
7,0.35,0.3,6.5,0.6,0.028,27,87,43,0.9936,3.4,17,0.42,11.4,7
7.3,0.23,0.37,1.8,0.9,0.032,60,156,14,0.992,3.11,59,0.35,11.1,6
6.2,0.3,0.2,6.6,0.95,0.045,42,170,28,0.9944,3.36,80,0.45,10.4,6
6.4,0.35,0.2,5.7,0.7,0.034,18,117,31,0.9944,3.33,87,0.43,10.1,5
7.6,0.32,0.34,18.35,0.9,0.054,44,197,16,1.0008,3.22,84,0.55,9,5
6.3,0.31,0.3,10,0.6,0.046,49,212,26,0.9962,3.74,51,0.55,11.9,6
7.2,0.25,0.28,14.4,0.85,0.055,55,205,34,0.9986,3.12,73,0.38,9,7
7.2,0.25,0.28,14.4,0.9,0.055,55,205,34,0.9986,3.12,97,0.38,9,7
7.3,0.26,0.33,17.85,0.55,0.049,41.5,195,13,1,3.06,8,0.44,9.1,7
7.2,0.25,0.28,14.4,1,0.055,55,205,20,0.9986,3.12,58,0.38,9,7
7.4,0.26,0.37,9.4,0.8,0.047,42,147,18,0.9982,3.46,55,0.72,10,5
7.3,0.26,0.33,17.85,0.65,0.049,41.5,195,44,1,3.06,35,0.44,9.1,7
6.7,0.25,0.26,1.55,0.8,0.041,118.5,216,19,0.9949,3.55,14,0.63,9.4,3
7.1,0.16,0.25,1.3,0.7,0.034,28,123,40,0.9915,3.27,82,0.55,11.4,6
9,0.43,0.3,1.5,1,0.05,7,175,37,0.9951,3.11,14,0.45,9.7,4
7.2,0.25,0.28,14.4,0.65,0.055,55,205,24,0.9986,3.12,71,0.38,9,7
7,0.24,0.3,4.2,0.7,0.04,41,213,39,0.9927,3.28,72,0.49,11.8,6
6.7,0.265,0.22,8.6,0.85,0.048,54,198,35,0.9955,3.25,39,0.41,10.2,5
7.7,0.12,0.32,1.4,0.65,0.06,47,150,18,0.9952,3.37,29,0.42,9.2,6
7.2,0.21,0.33,3,0.6,0.036,35,132,28,0.9928,3.25,14,0.4,11,6
8.5,0.32,0.36,14.9,0.85,0.041,47,190,41,0.9982,3.08,17,0.31,10,6
6.9,0.18,0.3,2,0.8,0.038,39,190,38,0.9914,3.32,45,0.37,12.2,6
7,0.24,0.3,4.2,0.7,0.04,41,213,27,0.9927,3.28,56,0.49,11.8,6
6.3,0.26,0.29,2.2,0.6,0.043,35,175,18,0.9918,3.38,67,0.43,11.6,6
6.7,0.26,0.3,1.8,0.85,0.043,25,121,47,0.9944,3.44,100,0.61,10.2,6
7.9,0.29,0.36,11.1,0.85,0.033,43,208,26,0.9969,3.14,63,0.46,10.3,5
